Date,Close,Contract,Year,ContractSymbol,ContractSymbol1
2019-12-12,18.62,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-12,18.85,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-12,19.05,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-12,19.2,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-12,13.75,CFE_VX_Z9,2019,VX/Z9,VX/Z9_2019
2019-12-13,15.22,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-13,16.7,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-13,17.07,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-13,17.6,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-13,17.7,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-13,17.86,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-13,18.14,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-13,18.24,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-13,18.7,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-13,19.15,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-13,19.13,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-13,12.66,CFE_VX_Z9,2019,VX/Z9,VX/Z9_2019
2019-12-16,14.82,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-16,16.41,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-16,16.76,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-16,17.32,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-16,17.42,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-16,17.62,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-16,17.95,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-16,18.1,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-16,0.0,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-16,19.1,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-16,0.0,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-16,12.12,CFE_VX_Z9,2019,VX/Z9,VX/Z9_2019
2019-12-17,14.9,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-17,16.41,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-17,16.9,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-17,17.48,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-17,17.6,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-17,17.9,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-17,18.14,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-17,18.24,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-17,18.53,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-17,19.21,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-17,18.9,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-17,12.4,CFE_VX_Z9,2019,VX/Z9,VX/Z9_2019
2019-12-18,14.9,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-18,16.4,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-18,16.8,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-18,17.4,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-18,17.58,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-18,17.87,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-18,18.12,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-18,18.25,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-18,18.6,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-18,19.3,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-18,18.81,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-18,12.05,CFE_VX_Z9,2019,VX/Z9,VX/Z9_2019
2019-12-19,14.68,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-19,16.29,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-19,16.62,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-19,17.22,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-19,17.37,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-19,17.7,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-19,17.99,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-19,18.1,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-19,18.52,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-19,19.55,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-19,18.8,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-20,14.83,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-20,16.41,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-20,16.73,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-20,17.27,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-20,17.41,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-20,17.72,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-20,18.0,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-20,18.13,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-20,18.49,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-20,19.5,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-20,18.8,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-23,14.75,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-23,16.5,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-23,16.75,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-23,17.2,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-23,17.36,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-23,17.68,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-23,17.99,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-23,18.12,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-23,18.48,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-23,19.57,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-23,18.85,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-24,14.55,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-24,16.45,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-24,16.75,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-24,17.25,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-24,17.4,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-24,17.74,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-24,18.05,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-24,18.1,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-24,18.49,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-24,19.59,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-24,18.77,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-26,14.65,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-26,16.62,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-26,16.82,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-26,17.29,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-26,17.42,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-26,17.73,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-26,17.97,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-26,18.05,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-26,18.41,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-26,19.55,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-26,18.75,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-27,15.11,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-27,16.97,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-27,17.13,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-27,17.56,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-27,17.75,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-27,18.0,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-27,18.2,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-27,18.25,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-27,18.6,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-27,19.65,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-27,18.85,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-30,15.5,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-30,17.35,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-30,17.45,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-30,17.85,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-30,18.0,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-30,18.3,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-30,18.46,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-30,18.52,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-30,18.72,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-30,19.95,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-30,18.95,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2019-12-31,14.55,CFE_VX_F0,2019,VX/F0,VX/F0_2020
2019-12-31,16.6,CFE_VX_G0,2019,VX/G0,VX/G0_2020
2019-12-31,16.91,CFE_VX_H0,2019,VX/H0,VX/H0_2020
2019-12-31,17.43,CFE_VX_J0,2019,VX/J0,VX/J0_2020
2019-12-31,17.57,CFE_VX_K0,2019,VX/K0,VX/K0_2020
2019-12-31,17.89,CFE_VX_M0,2019,VX/M0,VX/M0_2020
2019-12-31,18.1,CFE_VX_N0,2019,VX/N0,VX/N0_2020
2019-12-31,18.18,CFE_VX_Q0,2019,VX/Q0,VX/Q0_2020
2019-12-31,18.49,CFE_VX_U0,2019,VX/U0,VX/U0_2020
2019-12-31,19.76,CFE_VX_V0,2019,VX/V0,VX/V0_2020
2019-12-31,18.8,CFE_VX_X0,2019,VX/X0,VX/X0_2020
2020-01-02,14.15,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-02,16.12,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-02,16.5,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-02,17.02,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-02,17.15,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-02,17.43,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-02,17.68,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-02,17.79,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-02,18.2,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-02,19.8,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-02,18.65,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-03,15.09,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-03,16.7,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-03,16.87,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-03,17.32,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-03,17.5,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-03,17.77,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-03,18.0,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-03,18.08,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-03,18.37,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-03,19.9,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-03,18.84,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-06,15.0,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-06,16.75,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-06,16.9,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-06,17.35,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-06,17.47,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-06,17.75,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-06,17.97,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-06,18.05,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-06,18.26,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-06,20.0,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-06,18.7,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-07,14.95,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-07,16.72,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-07,16.95,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-07,17.36,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-07,17.46,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-07,17.75,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-07,17.92,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-07,18.0,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-07,18.2,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-07,20.0,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-07,18.86,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-08,14.35,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-08,16.21,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-08,16.45,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-08,16.93,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-08,17.07,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-08,17.4,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-08,17.66,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-08,17.75,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-08,18.15,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-08,19.95,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-08,18.61,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-09,13.66,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-09,15.78,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-09,16.14,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-09,16.66,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-09,16.87,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-09,17.17,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-09,17.42,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-09,17.55,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-09,18.0,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-09,20.05,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-09,18.5,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-10,13.63,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-10,15.78,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-10,16.04,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-10,16.56,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-10,16.8,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-10,17.13,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-10,17.38,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-10,17.51,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-10,17.94,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-10,20.1,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-10,18.52,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-13,13.2,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-13,15.4,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-13,15.8,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-13,16.36,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-13,16.62,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-13,16.95,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-13,17.24,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-13,17.35,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-13,17.72,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-13,19.88,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-13,18.3,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-14,13.05,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-14,15.22,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-14,15.66,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-14,16.28,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-14,16.56,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-14,16.97,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-14,17.24,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-14,17.36,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-14,17.68,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-14,19.8,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-14,18.2,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-15,12.9,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-15,15.2,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-15,15.55,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-15,16.17,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-15,16.41,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-15,16.8,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-15,17.13,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-15,17.26,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-15,17.67,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-15,19.85,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-15,18.12,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-16,12.6,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-16,14.93,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-16,15.37,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-16,15.97,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-16,16.22,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-16,16.63,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-16,16.92,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-16,17.13,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-16,17.48,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-16,19.75,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-16,18.12,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-17,12.55,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-17,14.9,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-17,15.37,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-17,16.05,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-17,16.33,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-17,16.75,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-17,17.01,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-17,17.18,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-17,17.55,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-17,19.9,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-17,17.85,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-21,12.8,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-21,15.05,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-21,15.55,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-21,16.05,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-21,16.25,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-21,16.67,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-21,17.0,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-21,17.2,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-21,17.55,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-21,19.94,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-21,17.76,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-22,12.55,CFE_VX_F0,2020,VX/F0,VX/F0_2020
2020-01-22,15.25,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-22,15.75,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-22,16.3,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-22,16.5,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-22,16.88,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-22,17.18,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-22,17.35,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-22,17.6,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-22,19.9,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-22,17.75,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-23,15.05,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-23,15.63,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-23,16.27,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-23,16.47,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-23,16.86,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-23,17.12,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-23,17.22,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-23,17.5,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-23,19.71,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-23,17.8,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-24,16.05,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-24,16.26,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-24,16.72,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-24,16.75,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-24,17.13,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-24,17.35,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-24,17.45,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-24,17.7,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-24,19.95,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-24,18.0,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-27,17.75,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-27,17.3,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-27,17.39,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-27,17.22,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-27,17.6,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-27,17.8,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-27,17.89,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-27,18.0,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-27,20.2,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-27,18.15,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-28,16.55,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-28,16.63,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-28,16.94,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-28,16.89,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-28,17.2,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-28,17.45,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-28,17.57,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-28,17.83,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-28,19.92,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-28,18.05,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-29,16.68,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-29,16.8,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-29,17.11,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-29,17.07,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-29,17.4,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-29,17.58,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-29,17.71,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-29,17.9,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-29,20.0,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-29,18.1,CFE_VX_X0,2020,VX/X0,VX/X0_2020
2020-01-30,16.1,CFE_VX_G0,2020,VX/G0,VX/G0_2020
2020-01-30,16.37,CFE_VX_H0,2020,VX/H0,VX/H0_2020
2020-01-30,16.72,CFE_VX_J0,2020,VX/J0,VX/J0_2020
2020-01-30,16.71,CFE_VX_K0,2020,VX/K0,VX/K0_2020
2020-01-30,17.05,CFE_VX_M0,2020,VX/M0,VX/M0_2020
2020-01-30,17.28,CFE_VX_N0,2020,VX/N0,VX/N0_2020
2020-01-30,17.35,CFE_VX_Q0,2020,VX/Q0,VX/Q0_2020
2020-01-30,17.6,CFE_VX_U0,2020,VX/U0,VX/U0_2020
2020-01-30,19.7,CFE_VX_V0,2020,VX/V0,VX/V0_2020
2020-01-30,17.99,CFE_VX_X0,2020,VX/X0,VX/X0_2020
